"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,8,NA,"CRAB POT FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,6,"HOOK AND LINE FISHERY","KING","WA","SI","REPORTING PARTY (RP) SAW A STRUGGLING SEAL WAS CAUGHT ON A FISHING LINE. THE FISHERMAN REELED IN THE LINE AND CUT IT. SEAL QUICKLY SWAM AWAY, SLIGHTLY TOWARDS THE NORTH. RP THINKS THE SEAL MAY STILL HAVE HOOK AND SOME LINE IN ITS MOUTH. RP BELIEVES ANIMAL WAS A PUP BECAUSE OF ITS SIZE.","SI","P5A",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,8,"MARINE DEBRIS","PIERCE","WA","SI","ANIMAL DROWNED AS A RESULT OF ENTANGLEMENT WITH MOORING BUOY LINE. RESPONDERS WORKED ON LIVE SEAL WHILE TIDE CAME IN, BUT COULD NOT RELEASE ANIMAL BEFORE IT DROWNED.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,12,"GILLNET FISHERY","THURSTON","WA","SI","FREE-SWIMMING ANIMAL WITH GILL NET WRAPPED 2-3 TIMES TIGHTLY AROUND NECK.","SI","P8A",1,"Y","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,12,"GILLNET FISHERY, TRIBAL","KITSAP","WA","DEAD","HEMORRHAGE IN AREAS CONSIST WITH FISHERY ENTANGLEMENT. ONLY SUQUAMISH TRIBE FISHING IN AREA WITH SET -  GILLNETS.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,12,"GILLNET FISHERY, TRIBAL","KITSAP","WA","DEAD","FRESH DEAD AT SUQUAMISH BOAT LAUNCH.  FIRST OF TWO ANIMALS. BASED ON NECROPSY FINDING APPEAR TO HAVE BEEN ENTANGLED. LINEAR IMPRESSION ON EYE RED INTO BLUBBER AROUND MUZZLE.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,12,"GILLNET FISHERY, TRIBAL","KITSAP","WA","DEAD","FRESH DEAD AT SUQUAMISH BOAT LAUNCH. SECOND OF TWO ANIMALS. BASED ON NECROPSY FINDING APPEAR TO HAVE BEEN ENTANGLED. NO DETAILS GIVEN OTHER THAN EVIDENCE OF ENTANGLEMENT.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,12,"HOOK AND LINE FISHERY","KITSAP","WA","DEAD","FREE FLOATING FISHING HOOK FOUND IN STOMACH.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","HOOD CANAL",2023,9,12,"VESSEL STRIKE","KITSAP","WA","DEAD","FRESH DEAD HARBOR SEAL FOUND SUCKED INTO SUCTION SIDE OF PROPELLOR OF NAVY VESSEL. NO PROPELLOR MARKS ON CARCASS, BUT ANIMAL IS THOUGHT TO HAVE BECOME LODGED AND DROWNED BY VESSEL ACTIVITY.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,20,"HOOK AND LINE FISHERY","KITSAP","WA","SI","PUP SIGHTED WITH A FISH HOOK IN ITS MOUTH. ANIMAL NOT RELOCATED.","SI","P5A",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,20,"HOOK AND LINE FISHERY","PIERCE","WA","SI","PUP WITH RESPIRATORY DISTRESS AND BLOOD ON FACE. MULTIPLE PUNCTURE WOUNDS AROUND NECK AND SHOULDERS AND EYE THAT ARE CONSISTENT WITH FISH HOOK INJURIES.","SI","P5C",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,9,24,"SHOOTING","KING","WA","DEAD","ANIMAL PRESENTED WITH MULTIPLE SHATTERED AND FRACTURED BONES AND ASSOCIATED HEMORRHAGING ALONG THE TRACK BETWEEN AN ENTRY AND EXIT WOUND THAT ALL APPEAR TO BE ANTEMORTEM.","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,9,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","SOUTHERN PUGET SOUND",2023,10,8,"VESSEL STRIKE","KITSAP","WA","DEAD","SKULL APPEARS IN MULTIPLE PIECES, SPINE TRAUMA. BASED ON NECROPSY FINDING APPEARS TO BE A BLUNT FORCE TRAUMA ATTRIBUTED TO VESSEL STRIKE.","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","OREGON - WASHINGTON COAST",2023,10,23,"GILLNET FISHERY, TRIBAL","CLATSOP","OR","DEAD","YEARLING ANIMAL IN GOOD BODY CONDITION. THERE WAS A BULLET HOLE IN SKULL AND MOST OF SKULL BLOWN AWAY. THERE WERE SIGNS OF NET ENTANGLEMENT WITH ASSOCIATED BRUISING AND TRAUMA AROUND NECK AND AXILLA AND PELVIC AREAS.","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","OREGON - WASHINGTON COAST",2023,10,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,11,NA,"GILLNET FISHERY, TRIBAL","NA","WA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"HARBOR SEAL","WASHINGTON NORTHERN INLAND WATERS",2023,12,6,"VEHICLE COLLISION","SKAGIT","WA","DEAD","ANIMAL HAD BEEN HIT BY A VEHICLE. THE ROAD HAD BEEN FLOODED FROM RAINS AND ANIMAL APPARENTLY CAME OFF THE MILLTOWN ACCESS FROM AN INLET FROM SKAGIT BAY.","DEAD","NA",1,"N","Y"
"UNKNOWN","HUMPBACK WHALE","CALIFORNIA - OREGON - WASHINGTON",2019,3,24,"UNIDENTIFIED FISHERY ENTANGLEMENT","VENTURA","CA","SI (PRORATE)","SINGLE ORANGE POLYBALL TRAILING FROM SWIMMING WHALE. BALL SUBMERGES WHEN WHALE DIVES. PHOTOS SHOW WHALE LIFTING FLUKES OUT OF WATER. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CALIFORNIA - OREGON - WASHINGTON",2019,4,14,"DUNGENESS CRAB POT FISHERY (OR)","MEXICO","OR","SI (PRORATE)","WHALE REPORTED IN LORETO MEXICO TRAILING  ONE YELLOW BULLET BUOY WITH ODFW TAG AND TWO YELLOW TRAILER BUOYS  10 TO 20 FEET BEHIND WHALE. GEAR HAD BEEN SET NEAR COOS BAY, OREGON, DATE NOT GIVEN. ENTANGLEMENT WAS ON TAILSTOCK WITH SCARRING ON CAUDAL PEDUNCLE. WHALE DISENTANGLED IN MEXICO. PHOTOS OF RECOVERED GEAR REVIEWED BY J. CARRETTA. FULL GEAR AMOUNT AND CONFIGURATION UNKNOWN. UNCONFIRMED IF ALL GEAR REMOVED.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CALIFORNIA - OREGON - WASHINGTON",2019,5,5,"UNIDENTIFIED FISHERY ENTANGLEMENT","SANTA BARBARA","CA","SI (PRORATE)","WHITE FLOATING LINE TRAILING 40 FEET BEHIND WHALE. GEAR AMOUNT AND CONFIGURATION UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
